,Tipo via tmp,Nome via tmp,Civico tmp,ZD tmp,Isolato,Accesso,Info plus
7536,VIA,BORGONUOVO,4,1,253; , accesso esterno; , ;via borgonuovo 004; 
7537,VIA,BORGONUOVO,4,1,253; , accesso esterno; , ;via borgonuovo 004; 
7538,VIA,BORGOSPESSO angolo largo montagna,015,1,255; ,,/a; 
7539,VIA,BORGOSPESSO,18,1,258; , accesso esterno; , ;via borgospesso 018; 
7540,VIA,BORGOSPESSO,19,1,255; , accesso esterno; , ;via borgospesso 019; 
7541,VIA,BORGOSPESSO,23,1,255; , accesso esterno; , ;via borgospesso 023; 
7542,VIA,BORGOSPESSO,25,1,255; , accesso esterno; , ;via borgospesso 025; 
7543,VIA,BORGOSPESSO,27,1,255; , accesso esterno; , sopral spac 02/04/2003;via borgospesso 027; 
7544,VIA,BORGOSPESSO,27,1,255; , accesso esterno; , ;via borgospesso 027; 
7545,VIA,BORGOSPESSO,27,1,255; , accesso esterno; , ;via borgospesso 027; 
7546,VIA,BORGOSPESSO,4,1,258; , accesso esterno; , ;via borgospesso 004; 
7547,VIA,BORGOSPESSO,6,1,258; , accesso esterno; , ;via borgospesso 006; 
7548,VIA,BORGOSPESSO,6,1,258; , accesso esterno; , ;via borgospesso 006; 
7549,VIA,BORGOSPESSO,8,1,258; , accesso esterno; , ;via borgospesso 008; 
7550,VIA,BORGOSPESSO,8,1,258; , accesso esterno; , ;via borgospesso 008; 
7551,VIA,BORGOSPESSO,015,1,255; ,,/a; 
7552,VIA,BORROMEI,9,1,474; , accesso esterno; , ;via borromei 009; 
7553,VIA,BORROMINI FRANCESCO,13,2,163; ,, ang. vle tibaldi; 
7554,VIA,BORSIERI PIETRO,11,9,271; , accesso esterno; , ; 
7555,VIA,BORSIERI PIETRO,16,9,281; , accesso esterno; , ; 
7556,VIA,BORSIERI PIETRO,24,9,277; ,, ; 
7557,VIA,BORSIERI PIETRO,24,9,277; ,, ; 
7558,VIA,BORSIERI PIETRO,27,9,266; , accesso esterno; , ; 
7559,VIA,BORSIERI PIETRO,28,9,277; ,, ; 
7560,VIA,BORSIERI PIETRO,28,9,,, 
7561,VIA,BORSIERI PIETRO,29,9,266; , accesso esterno; , ; 
7562,VIA,BORSIERI PIETRO,29,9,266; , accesso esterno; , ; 
7563,VIA,BORSIERI PIETRO,29,9,266; , accesso esterno; , ; 
7564,VIA,BORSIERI PIETRO,32,9,275; , accesso esterno; , ; 
7565,VIA,BORSIERI PIETRO,32,9,275; ,, ; 
7566,VIA,BORSIERI PIETRO,32,9,,, 
7567,VIA,BORSIERI PIETRO,34,9,275; , accesso esterno; , ; 
7568,VIA,BORSIERI PIETRO,34,9,275; ,, ; 
7569,VIA,BORSIERI PIETRO,41,9,263; , accesso esterno; , ; 
7570,VIA,BORSIERI PIETRO,41,9,263; , accesso esterno; , ; 
7571,VIA,BORSIERI PIETRO,9,9,271; , accesso esterno; , ; 
7572,VIA,BORSIERI PIETRO,012,9,281; ,,/14; 
7573,VIA,BOSCOVICH RUGGERO,17,2,052; , accesso esterno; , ; 
7574,VIA,BOSCOVICH RUGGERO,17,2,052; ,, ; 
7575,VIA,BOSCOVICH RUGGERO,22,2,070; ,, ; 
7576,VIA,BOSCOVICH RUGGERO,23,2,,, 
7577,VIA,BOSCOVICH RUGGERO,29,2,200; , accesso interno; , ; 
7578,VIA,BOSCOVICH RUGGERO,30,2,073; , accesso esterno; , ; 
7579,VIA,BOSCOVICH RUGGERO,61,3,059; , accesso esterno; , ; 
7580,VIA,BOSCOVICH RUGGERO,61,3,059; , accesso esterno; , ; 
7581,VIA,BOSCOVICH RUGGERO,61,3,059; , accesso esterno; , ; 
7582,VIA,BOSCOVICH RUGGERO,024,2,,,; 
7583,VIA,BOTTA CARLO,2,4,164; , accesso esterno; , ; 
7584,VIA,BOTTA CARLO,7,4,163; ,, www.ebay.it; 
7585,VIA,BOTTA CARLO,8,4,164; , accesso esterno; , ; 
7586,VIA,BOTTA CARLO,8,4,164; , accesso interno; , ; 
7587,VIA,BOTTEGO VITTORIO,13,2,252; ,, ; 
7588,VIA,BOTTEGO VITTORIO,15,2,252; , accesso esterno; , ; 
7589,VIA,BOTTEGO VITTORIO,20,2,253; ,, ; 
7590,VIA,BOTTEGO VITTORIO,25,2,252; , accesso esterno; , ; 
7591,VIA,BOTTESINI GIOVANNI,14,3,061; ,, ; 
7592,VIA,BOTTESINI GIOVANNI,7,3,060; , accesso esterno; , ; 
7593,VIA,BOTTESINI GIOVANNI,7,3,060; , accesso esterno; , ; 
7594,VIA,BOTTICELLI SANDRO,34,3,148; , accesso esterno; , ; 
7595,VIA,BOTTICELLI SANDRO,34,3,148; ,, ; 
7596,VIA,BOVISASCA,173,9,,,; accesso: accesso esterno; 
7597,VIA,BOVISASCA,173,9,,,; accesso: accesso esterno; 
7598,VIA,BOVISASCA,173,9,,,; 
7599,VIA,BRACCIO DA MONTONE,2,1,119; ,, ; 
7600,VIA,BRAGADINO MARCO ANTONIO,2,1,012; , accesso esterno; , ; 
7601,VIA,BRAMANTE,10,1,123; , accesso esterno; , ; 
7602,VIA,BRAMANTE,10,1,123; , accesso esterno; , ; 
7603,VIA,BRAMANTE,10,1,123; ,, ; 
7604,VIA,BRAMANTE,11,1,122; , accesso esterno; , ; 
7605,VIA,BRAMANTE,11,1,122; , accesso esterno; , ; 
7606,VIA,BRAMANTE,11,1,122; ,, ; 
7607,VIA,BRAMANTE,12,1,123; , accesso esterno; , ; 
7608,VIA,BRAMANTE,12,1,123; ,, ; 
7609,VIA,BRAMANTE,12,1,123; ,, ; 
7610,VIA,BRAMANTE,13,1,122; , accesso esterno; , ; 
7611,VIA,BRAMANTE,13,1,122; , accesso esterno; , ; 
7612,VIA,BRAMANTE,14,1,,, 
7613,VIA,BRAMANTE,15,1,122; , accesso esterno; , ; 
7614,VIA,BRAMANTE,19,1,122; , accesso esterno; , ; 
7615,VIA,BRAMANTE,1,1,124; , accesso esterno; , ; 
7616,VIA,BRAMANTE,1,1,124; , accesso esterno; , ; 
7617,VIA,BRAMANTE,1,1,124; ,, ; 
7618,VIA,BRAMANTE,20,1,120; , accesso esterno; , ; 
7619,VIA,BRAMANTE,21,1,119; , accesso esterno; , ; 
7620,VIA,BRAMANTE,21,1,119; , accesso esterno; , ; 
7621,VIA,BRAMANTE,21,1,119; ,, ; 
7622,VIA,BRAMANTE,22,1,120; , accesso esterno; , ; 
7623,VIA,BRAMANTE,23,1,119; , accesso esterno; , ; 
7624,VIA,BRAMANTE,23,1,119; ,, ; 
7625,VIA,BRAMANTE,24,1,120; , accesso esterno; , ; 
7626,VIA,BRAMANTE,26,1,120; , accesso esterno; , interno cortile; 
7627,VIA,BRAMANTE,29,1,119; , accesso esterno; , ; 
7628,VIA,BRAMANTE,29,1,119; ,, ; 
7629,VIA,BRAMANTE,29,1,,, 
7630,VIA,BRAMANTE,32,8,068; , accesso esterno; , ; 
7631,VIA,BRAMANTE,33,8,077; , accesso esterno; , ; 
7632,VIA,BRAMANTE,33,8,077; , accesso esterno; , ; 
7633,VIA,BRAMANTE,33,8,077; , accesso esterno; , ; 
7634,VIA,BRAMANTE,33,8,077; , accesso esterno; , ; 
7635,VIA,BRAMANTE,34,8,068; , accesso esterno; , ; 
7636,VIA,BRAMANTE,40,8,068; ,, ; 
7637,VIA,BRAMANTE,41,8,077; , accesso esterno; , ; 
7638,VIA,BRAMBILLA FRANCESCO,9,2,084; , accesso esterno; , ; 
7639,VIA,BRA',2,3,014; , accesso esterno; , ; 
7640,VIA,BREDA ERNESTO,122,2,035; , accesso esterno; , ; 
7641,VIA,BREDA ERNESTO,152,2,026; , accesso esterno; , ; 
7642,VIA,BREDA ERNESTO,41,2,009; ,, ; 
7643,VIA,BREDA ERNESTO,41,2,009; ,, ; 
7644,VIA,BREDA ERNESTO,44,2,,, 
7645,VIA,BREMBO,11,5,016; , accesso esterno; , ; 
7646,VIA,BREMBO,17,5,015; ,, ; 
7647,VIA,BREMBO,003,5,016; , accesso esterno; ,/a; 
7648,VIA,BRENO,1,4,048; , accesso esterno; , ; 
7649,VIA,BRENO,1,4,048; , accesso esterno; , ; 
7650,VIA,BRENO,1,4,048; , accesso esterno; , ; 
7651,VIA,BRENO,1,4,048; , accesso esterno; , ; 
7652,VIA,BRENO,1,4,048; ,, ; 
7653,VIA,BRENO,1,4,048; ,, ; 
7654,VIA,BRENO,1,4,,, 
7655,VIA,BRENTANO GIUSEPPE,2,1,291; , accesso interno; , ;via brentano giuseppe 004; 
7656,VIA,BRERA,11,1,308; , accesso esterno; , ;via brera 011; 
7657,VIA,BRERA,16,1,304; , accesso esterno; , ;via brera 016; 
7658,VIA,BRERA,16,1,304; , accesso esterno; , ;via brera 016; 
7659,VIA,BRERA,23,1,298; , accesso esterno; , ;via brera 023; 
7660,VIA,BRERA,28,1,,, c/o pinacoteca di brera; 
7661,VIA,BRERA,28,1,304; , accesso esterno; , ;via brera 028; 
7662,VIA,BRERA,30,1,300; ,, t-s1;via brera 030; 
7663,VIA,BRERA,30,1,300; , accesso esterno; , ;via brera 030; 
7664,VIA,BRERA,30,1,300; , accesso esterno; , ;via brera 030; 
7665,VIA,BRERA,30,1,300; , accesso esterno; , ;via brera 030; 
7666,VIA,BRERA,3,1,310; ,, ;via brera 003; 
7667,VIA,BRERA,6,1,304; ,, ;via brera 006; 
7668,VIA,BRERA,7,1,308; , accesso interno; , ;via brera 007; 
7669,VIA,BRERA,8,1,,, 
7670,VIA,BRERA,002,1,,,; accesso: accesso esterno; 
7671,VIA,BRESSANONE,7,8,207; ,, ; 
7672,VIA,BRIGHENTI COSTANTINO E MARIA,29,8,318; , accesso esterno; , ; 
7673,VIA,BRIGHENTI COSTANTINO E MARIA,40,8,318; , accesso esterno; , ; 
7674,VIA,BRIOSCHI FRANCESCO,42,5,163; , accesso esterno; , ; 
7675,VIA,BRIOSCHI FRANCESCO,45,5,004; , accesso interno; , ; 
7676,VIA,BRIOSCHI FRANCESCO,47,5,004; ,, ; 
7677,VIA,BRIOSCHI FRANCESCO,52,5,002; , accesso esterno; , ; 
7678,VIA,BRIOSCHI FRANCESCO,60,5,003; , accesso esterno; , ; 
7679,VIA,BRIOSCHI FRANCESCO,82,5,009; , accesso interno; , ; 
7680,VIA,BRIOSI GIOVANNI,12,3,194; , accesso esterno; , ; 
7681,VIA,BRIOSI GIOVANNI,8,3,193; ,, piano terra; 
7682,VIA,BRISA,15,1,343; , accesso esterno; , ;via brisa 015; 
7683,VIA,BRISA,15,1,343; , accesso esterno; , ;via brisa 015; 
7684,VIA,BRISA,16,1,,, 
7685,VIA,BRISA,3,1,256; , accesso interno; , ;via brisa 003; 
7686,VIA,BRIVIO CESARE,32,9,047; , accesso esterno; , ; 
7687,VIA,BRIZI EUGENIO,1,4,069; , accesso esterno; , ; 
7688,VIA,BRIZI EUGENIO,4,4,070; ,, ; 
7689,VIA,BROCCHI GIAN BATTISTA,007,3,055; , accesso interno; ,/a; 
7690,VIA,BROFFERIO ANGELO,10,9,032; , accesso esterno; , ; 
7691,VIA,BROFFERIO ANGELO,10,9,032; , accesso esterno; , ; 
7692,VIA,BROFFERIO ANGELO,1,9,029; , accesso esterno; , ; 
7693,VIA,BROFFERIO ANGELO,7,9,,, 
7694,VIA,BROGGI GIUSEPPE,15,3,081; , accesso esterno; , ; 
7695,VIA,BROGGI GIUSEPPE,15,3,138; , accesso esterno; , ; 
7696,VIA,BROGGI GIUSEPPE,17,3,,, 
7697,VIA,BROGGI GIUSEPPE,5,3,080; , accesso esterno; , ; 
7698,VIA,BROGGI GIUSEPPE,020,3,,,; 
7699,VIA,BROLETTO,26,1,378; , accesso esterno; , ;via broletto 026; 
7700,VIA,BROLETTO,26,1,378; ,, ;via broletto 026; 
7701,VIA,BROLETTO,39,1,368; , accesso esterno; , piano terra;via broletto 039; 
7702,VIA,BROLETTO,39,1,368; ,, ;via broletto 039; 
7703,VIA,BRONI,5,5,110; , accesso esterno; , ; 
7704,VIA,BRONZINO,1,3,127; , accesso esterno; , ; 
7705,VIA,BRONZINO,1,3,,, 
7706,VIA,BRONZINO,015,3,107; , accesso interno; ,/17; 
7707,VIA,BRUNELLESCHI FILIPPO,1,6,160; ,, ; 
7708,VIA,BRUNELLESCHI FILIPPO,2,6,158; , accesso esterno; , ; 
7709,VIA,BRUNELLESCHI FILIPPO,2,6,158; ,, ; 
7710,VIA,BRUNELLESCHI FILIPPO,3,6,160; , accesso esterno; , ; 
7711,VIA,BRUNELLESCHI FILIPPO,3,6,160; , accesso esterno; , ; 
7712,VIA,BRUNELLESCHI FILIPPO,7,6,160; , accesso esterno; , ; 
7713,VIA,BRUNETTI ANGELO,10,8,335; , accesso esterno; , ; 
7714,VIA,BRUNETTI ANGELO,21,8,,, 
7715,VIA,BRUNETTI ANGELO,015,8,152; , accesso esterno; ,; 
7716,VIA,BRUNETTI ANGELO,023,8,152; , accesso esterno; ,/bis; 
7717,VIA,BRUNICO,9,2,028; , accesso esterno; , ; 
7718,VIA,BRUNICO,005,2,028; , accesso esterno; ,; 
7719,VIA,BRUNI LEONARDO,13,9,063; , accesso esterno; , ; 
7720,VIA,BRUNO GIORDANO,10,1,,, 
7721,VIA,BRUNO GIORDANO,12,1,113; , accesso esterno; , ; 
7722,VIA,BRUNO GIORDANO,14,1,113; , accesso esterno; , ; 
7723,VIA,BRUNO GIORDANO,16,1,,, 
7724,VIA,BRUNO GIORDANO,17,1,110; , accesso esterno; , ; 
7725,VIA,BRUNO GIORDANO,18,1,113; , accesso esterno; , ; 
7726,VIA,BRUNO GIORDANO,1,1,114; , accesso esterno; , ; 
7727,VIA,BRUNO GIORDANO,3,1,114; ,, ; 
7728,VIA,BRUNO GIORDANO,6,1,113; , accesso esterno; , ; 
7729,VIA,BRUNO GIORDANO,6,1,113; ,, ; 
7730,VIA,BRUSCHETTI GIUSEPPE,11,2,147; , accesso esterno; , ; 
7731,VIA,BRUSCHETTI GIUSEPPE,11,2,147; , accesso esterno; , ; 
7732,VIA,BRUSUGLIO,67,9,155; ,, ; 
7733,VIA,BRUSUGLIO,70,9,154; , accesso esterno; , ; 
7734,VIA,BRUSUGLIO,70,9,154; , accesso esterno; , ; 
7735,VIA,BRUSUGLIO,79,9,,, 
7736,VIA,BRUZZESI GIACINTO,1,6,147; , accesso esterno; , ; 
7737,VIA,BRUZZESI GIACINTO,1,6,147; , accesso esterno; , ; 
7738,VIA,BRUZZESI GIACINTO,1,6,147; , accesso esterno; , ; 
7739,VIA,BRUZZESI GIACINTO,1,6,,, 
7740,VIA,BRUZZESI GIACINTO,25,6,148; ,, ; 
7741,VIA,BRUZZESI GIACINTO,25,6,148; ,, ; 
7742,VIA,BRUZZESI GIACINTO,25,6,148; ,, ; 
7743,VIA,BRUZZESI GIACINTO,25,6,,, 
7744,VIA,BRUZZESI GIACINTO,2,6,145; ,, ; 
7745,VIA,BRUZZESI GIACINTO,5,6,147; ,, ; 
7746,VIA,BUDUA,13,9,,, 
7747,VIA,BUDUA,8,9,082; ,, ; 
7748,VIA,BUDUA,8,9,082; ,, ; 
7749,VIA,BUDUA,001,9,,,/a; accesso: accesso esterno; 
7750,VIA,BUGATTI ETTORE,11,5,077; ,, ; 
7751,VIA,BUGATTI ETTORE,6,5,077; , accesso esterno; , ; 
7752,VIA,BUONARROTI MICHELANGELO,15,7,194; , accesso esterno; , ; 
7753,VIA,BUONARROTI MICHELANGELO,16,7,195; , accesso interno; , ; 
7754,VIA,BUONARROTI MICHELANGELO,18,7,195; , accesso interno; , ; 
7755,VIA,BUONARROTI MICHELANGELO,2,7,215; , accesso esterno; , ; 
7756,VIA,BUONARROTI MICHELANGELO,3,7,214; , accesso esterno; , ; 
7757,VIA,BUONARROTI MICHELANGELO,48,8,164; ,, presso clinica columbus; 
7758,VIA,BUONARROTI MICHELANGELO,4,7,215; , accesso esterno; , ; 
7759,VIA,BUONARROTI MICHELANGELO,4,7,,, 
7760,VIA,BUONARROTI MICHELANGELO,5,7,214; , accesso esterno; , ; 
7761,VIA,BUONARROTI MICHELANGELO,5,7,214; ,, ; 
7762,VIA,BUONARROTI MICHELANGELO,5,7,,, 
7763,VIA,BUONARROTI MICHELANGELO,7,7,194; , accesso esterno; , ; 
7764,VIA,BURIGOZZO MARCO,11,1,050; , accesso interno; , ; 
7765,VIA,BURLAMACCHI FRANCESCO,11,4,169; , accesso esterno; , ; 
7766,VIA,BURLAMACCHI FRANCESCO,1,4,170; , accesso esterno; , ; 
7767,VIA,BUSCHI AVERARDO,20,6,257; , accesso esterno; , ; 
7768,VIA,BUSCHI AVERARDO,25,6,083; ,, ; 
7769,VIA,BUSCHI AVERARDO,27,6,,, 
7770,VIA,BUSCHI AVERARDO,6,6,080; , accesso esterno; , ; 
7771,VIA,BUSONI FERRUCCIO,12,4,066; , accesso esterno; , ; 
7772,VIA,BUSSETO,2,4,157; ,, ; 
7773,VIA,BUSSETO,7,4,156; ,, ; 
7774,VIA,BUTTI ENRICO,7,9,063; , accesso esterno; , ; 
7775,VIA,CABELLA BARTOLOMEO,11,7,152; , accesso esterno; , ; 
7776,VIA,CABELLA BARTOLOMEO,19,7,152; , accesso esterno; , ; 
7777,VIA,CABELLA BARTOLOMEO,19,7,152; , accesso esterno; , ; 
7778,VIA,CABELLA BARTOLOMEO,19,7,152; , accesso esterno; , ; 
7779,VIA,CABELLA BARTOLOMEO,21,7,152; , accesso esterno; , ; 
7780,VIA,CABELLA BARTOLOMEO,37,7,,, 
7781,VIA,CABELLA BARTOLOMEO,4,7,,, 
7782,VIA,CABELLA BARTOLOMEO,6,7,,, 
7783,VIA,CABELLA BARTOLOMEO,8,7,149; , accesso esterno; , ; 
7784,VIA,CABELLA BARTOLOMEO,9,7,152; , accesso esterno; , ; 
7785,VIA,CABELLA BARTOLOMEO,9,7,152; , accesso esterno; , ; 
7786,VIA,CABELLA BARTOLOMEO,9,7,152; , accesso esterno; , ; 
7787,VIA,CABELLA BARTOLOMEO,9,7,152; , accesso esterno; , ; 
7788,VIA,CABELLA BARTOLOMEO,9,7,152; ,, ; 
7789,VIA,CABELLA BARTOLOMEO,006,7,149; ,,/8; 
7790,VIA,CABELLA BARTOLOMEO,012,7,149; , accesso esterno; ,; 
7791,VIA,CACCIALEPORI,17,7,294; , accesso esterno; , ; 
7792,VIA,CACCIALEPORI,17,7,294; , accesso esterno; , ; 
7793,VIA,CACCIALEPORI,4,7,002; , accesso esterno; , ; 
7794,VIA,CACCIALEPORI,5,7,001; , accesso esterno; , ; 
7795,VIA,CACCIATORI BENEDETTO,12,7,063; ,, ; 
7796,VIA,CADIBONA,18,4,105; , accesso esterno; , ; 
7797,VIA,CADIBONA,1,4,089; , accesso esterno; , ; 
7798,VIA,CADIBONA,9,4,089; ,, ; 
7799,VIA,CADOLINI GIOVANNI,1,4,149; , accesso esterno; , ; 
7800,VIA,CADOLINI GIOVANNI,1,4,149; ,, ; 
7801,VIA,CADORE,26,4,058; , accesso esterno; , ; 
7802,VIA,CADORE,29,4,073; ,, www.lavazzi.it/lasportina.it; 
7803,VIA,CADORE,30,4,074; , accesso esterno; , ; 
7804,VIA,CADORE,31,4,073; , accesso esterno; , ; 
7805,VIA,CADORE,31,4,,, 
7806,VIA,CADORE,34,4,,, 
7807,VIA,CADORE,41,4,098; , accesso esterno; , ; 
7808,VIA,CADORE,41,4,098; ,, ; 
7809,VIA,CADORE,45,4,,, 
7810,VIA,CAGLIERO GIOVANNI,14,2,123; , accesso esterno; , ; 
7811,VIA,CAGLIERO GIOVANNI,14,2,123; , accesso esterno; , ; 
7812,VIA,CAGLIERO GIOVANNI,14,2,,, 
7813,VIA,CAGLIERO GIOVANNI,3,2,126; , accesso esterno; , ; 
7814,VIA,CAGLIERO GIOVANNI,3,2,126; , accesso esterno; , ; 
7815,VIA,CAGLIERO GIOVANNI,7,2,126; , accesso esterno; , ; 
7816,VIA,CAGLIERO GIOVANNI,7,2,126; , accesso esterno; , ; 
7817,VIA,CAGNOLA LUIGI,10,1,,, 
7818,VIA,CAGNOLA LUIGI,12,1,135; , accesso esterno; , ; 
7819,VIA,CAGNOLA LUIGI,12,1,135; , accesso esterno; , ; 
7820,VIA,CAGNOLA LUIGI,12,1,135; , accesso interno; , ; 
7821,VIA,CAGNOLA LUIGI,26,1,112; ,, ; 
7822,VIA,CAGNOLA LUIGI,4,1,135; , accesso esterno; , ; 
7823,VIA,CAGNOLA LUIGI,4,1,135; , accesso esterno; , ; 
7824,VIA,CAGNOLA LUIGI,5,1,136; ,, ; 
7825,VIA,CAGNOLA LUIGI,6,1,135; ,, ; 
7826,VIA,CAGNOLA LUIGI,9,1,,, 
7827,VIA,CAGNONI AMERO,10,7,011; , accesso esterno; , ; 
7828,VIA,CAIANELLO,6,9,061; , accesso esterno; , ; 
7829,VIA,CAIO MARIO,023,7,,,/14; 
7830,VIA,CALABIANA ARCIVESCOVO,9,5,015; , accesso esterno; , ; 
7831,VIA,CALABRIA spaccio interno,012,9,,,; accesso: accesso esterno; 
7832,VIA,CALDERA,132,7,019; , accesso esterno; , ; 
7833,VIA,CALIFORNIA,11,7,299; ,, ; 
7834,VIA,CALIFORNIA,14,7,298; , accesso esterno; , ; 
7835,VIA,CALIFORNIA,22,6,008; , accesso esterno; , ; 
7836,VIA,CALIFORNIA,24,6,008; , accesso esterno; , trasloco del 27.03.2006; 
7837,VIA,CALIFORNIA,24,6,,, 
7838,VIA,CALIFORNIA,2,7,297; , accesso esterno; , ; 
7839,VIA,CALIFORNIA,3,7,299; , accesso esterno; , ; 
7840,VIA,CALIFORNIA,9,7,299; , accesso esterno; , ; 
7841,VIA,CALIFORNIA,9,7,299; , accesso esterno; , ; 
7842,VIA,CALVINO GIOVANNI,023,8,,,; accesso: accesso esterno; 
7843,VIA,CALVI PIETRO,25,4,036; , accesso esterno; , ; 
7844,VIA,CALVI PIETRO,2,4,003; , accesso esterno; , ; 
7845,VIA,CALVI PIETRO,2,4,003; ,, ; 
7846,VIA,CALVI PIETRO,34,4,035; , accesso esterno; , ; 
7847,VIA,CAMASIO SANDRO,12,9,126; ,, ; 
7848,VIA,CAMERINO,2,9,147; ,, ; 
7849,VIA,CAMINADELLA,16,1,280; , accesso esterno; , ;via caminadella 016; 
7850,VIA,CAMINADELLA,16,1,280; ,, ;via caminadella 016; 
7851,VIA,CAMINADELLA,18,1,279; , accesso esterno; , ;via caminadella 018; 
7852,VIA,CAMINADELLA,18,1,279; , accesso esterno; , ;via caminadella 018; 
7853,VIA,CAMINADELLA,18,1,,, 
7854,VIA,CAMINADELLA,22,1,279; ,, ;via caminadella 022; 
7855,VIA,CAMINADELLA,23,1,278; , accesso esterno; , ;via caminadella 023; 
7856,VIA,CAMINADELLA,23,1,,, 
7857,VIA,CAMINADELLA,2,1,281; , accesso esterno; , ;via caminadella 002; 
7858,VIA,CAMINADELLA,2,1,281; , accesso esterno; , ;via caminadella 002; 
7859,VIA,CAMINADELLA,2,1,281; ,, ;via caminadella 002; 
7860,VIA,CAMINADELLA,5,1,278; , accesso esterno; , ;via caminadella 005; 
7861,VIA,CAMINADELLA,9,1,278; , accesso esterno; , ;via caminadella 009; 
7862,VIA,CAMPANELLA TOMMASO,2,8,088; , accesso esterno; , ; 
7863,VIA,CAMPAZZINO,071,5,,,; accesso: accesso esterno; 
7864,VIA,CAMPERIO MANFREDO,11,1,373; , accesso esterno; , ;via porlezza 001; 
7865,VIA,CAMPERIO MANFREDO,11,1,,, 
7866,VIA,CAMPERIO MANFREDO,14,1,371; ,, ;via camperio manfredo 014; 
7867,VIA,CAMPERIO MANFREDO,14,1,,, 
7868,VIA,CAMPERIO MANFREDO,15,1,372; , accesso esterno; , ;via camperio manfredo 015; 
7869,VIA,CAMPERIO MANFREDO,15,1,372; ,, ;via camperio manfredo 015; 
7870,VIA,CAMPERIO MANFREDO,16,1,370; , accesso esterno; , ;via dante alighieri 016; 
7871,VIA,CAMPIGLIO AMBROGIO,13,3,080; , accesso esterno; , ; 
7872,VIA,CAMPIGLIO AMBROGIO,13,3,080; , accesso esterno; , ; 
7873,VIA,CAMPIGLIO AMBROGIO,13,3,080; , accesso esterno; , ; 
7874,VIA,CAMPIGLIO AMBROGIO,13,3,080; ,, ; 
7875,VIA,CANALETTO,15,3,194; , accesso esterno; , ; 
7876,VIA,CANALETTO,15,3,194; , accesso esterno; , ; 
7877,VIA,CANALETTO,1,3,192; , accesso esterno; , ; 
7878,VIA,CANDIANI GIUSEPPE,102,9,015; , accesso esterno; , ; 
7879,VIA,CANDIANI GIUSEPPE,102,9,,, 
7880,VIA,CANDIANI GIUSEPPE,112,9,,, 
7881,VIA,CANDIANI GIUSEPPE,114,9,012; , accesso esterno; , ; 
7882,VIA,CANDIANI GIUSEPPE,115,9,028; ,, ; 
7883,VIA,CANDIANI GIUSEPPE,121,9,028; , accesso esterno; , ; 
7884,VIA,CANDIANI GIUSEPPE,128,9,028; , accesso esterno; , ; 
7885,VIA,CANDIANI GIUSEPPE,128,9,,, 
7886,VIA,CANDIANI GIUSEPPE,130,9,012; , accesso esterno; , ; 
7887,VIA,CANDIANI GIUSEPPE,130,9,012; , accesso esterno; , ; 
7888,VIA,CANDIANI GIUSEPPE,19,9,040; , accesso esterno; , ; 
7889,VIA,CANDIANI GIUSEPPE,73,9,033; , accesso interno; , ; 
7890,VIA,CANDIANI GIUSEPPE,94,9,,, 
7891,VIA,CANDIANI GIUSEPPE,98,9,015; , accesso esterno; , art.2 del reg 15701 del 180203; 
7892,VIA,CANELLI,1,3,090; , accesso esterno; , ; 
7893,VIA,CANELLI,25,3,088; , accesso esterno; , ; 
7894,VIA,CANELLI,25,3,088; , accesso interno; , ; 
7895,VIA,CANONICA LUIGI,13,1,126; ,, ; 
7896,VIA,CANONICA LUIGI,20,1,117; , accesso esterno; , ; 
7897,VIA,CANONICA LUIGI,20,1,117; , accesso esterno; , ; 
7898,VIA,CANONICA LUIGI,20,1,117; , accesso esterno; , ; 
7899,VIA,CANONICA LUIGI,27,1,112; , accesso esterno; , ; 
7900,VIA,CANONICA LUIGI,37,1,112; , accesso esterno; , ; 
7901,VIA,CANONICA LUIGI,39,1,112; , accesso esterno; , ; 
7902,VIA,CANONICA LUIGI,40,1,111; , accesso esterno; , ; 
7903,VIA,CANONICA LUIGI,40,1,111; ,, ; 
7904,VIA,CANONICA LUIGI,43,6,039; , accesso esterno; , ; 
7905,VIA,CANONICA LUIGI,47,1,112; , accesso esterno; , ; 
7906,VIA,CANONICA LUIGI,47,1,112; ,, ; 
7907,VIA,CANONICA LUIGI,47,1,,, 
7908,VIA,CANONICA LUIGI,59,1,107; , accesso esterno; , ; 
7909,VIA,CANONICA LUIGI,59,1,107; , accesso esterno; , ; 
7910,VIA,CANONICA LUIGI,59,1,107; , accesso esterno; , ; 
7911,VIA,CANONICA LUIGI,5,1,126; , accesso esterno; , ; 
7912,VIA,CANONICA LUIGI,5,1,126; ,, ; 
7913,VIA,CANONICA LUIGI,67,1,107; , accesso esterno; , ; 
7914,VIA,CANONICA LUIGI,69,1,107; , accesso interno; , ; 
7915,VIA,CANONICA LUIGI,6,1,125; ,, ; 
7916,VIA,CANONICA LUIGI,72,8,,, 
7917,VIA,CANONICA LUIGI,74,8,105; , accesso esterno; , ; 
7918,VIA,CANONICA LUIGI,74,8,105; ,, ; 
7919,VIA,CANONICA LUIGI,81,8,104; , accesso esterno; , ; 
7920,VIA,CANONICA LUIGI,81,8,104; , accesso esterno; , ; 
7921,VIA,CANONICA LUIGI,81,8,104; , accesso esterno; , ; 
7922,VIA,CANONICA LUIGI,85,8,,, 
7923,VIA,CANONICA LUIGI,87,8,061; , accesso esterno; , ; 
7924,VIA,CANONICA LUIGI,87,8,061; , accesso esterno; , ; 
